id,login,password_hash,first_name,last_name,authority,email,phone_number,notes,organization_id,org_role,fourteen_plus,guardian_first_name,guardian_last_name,guardian_email,guardian_phone,school,grade_level,state_student_id,org_student_id,created_by,created_date,last_modified_by,last_modified_date
469,wlong,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Wendy,Long,ROLE_STUDENT,null,(303) 172-1619,,3,null,0,Chrystal,Long,Chrystal.Long@gmail.com,(720) 094-8119,Wyatt Academy Middle School,SIXTH,531178225,457487,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
470,jburge,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Jessie,Burge,ROLE_STUDENT,null,(720) 533-0587,,3,null,0,Linda,Burge,Linda.Burge@icloud.com,(303) 908-6859,Byers Middle School,EIGHTH,344226995,598063,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
471,ewilcox,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Evelyn,Wilcox,ROLE_STUDENT,null,(720) 087-6788,,3,null,0,Robert,Wilcox,wilcox2787@sbcglobal.net,(720) 003-8571,Morey Middle School,SIXTH,427718982,656406,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
472,scarter,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Stanley,Carter,ROLE_STUDENT,scarter@yahoo.com,(720) 079-7740,,3,null,1,John,Carter,John.Carter@yahoo.com,(303) 419-0637,Compassion Road Academy,NINTH,465874737,230472,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
473,asanchez2,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Antoinette,Sanchez,ROLE_STUDENT,null,(303) 561-4938,,3,null,0,Lynn,Sanchez,Lynn.Sanchez@yahoo.com,(720) 939-6260,Bruce Randolph Middle School,SEVENTH,156426928,892208,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
474,dbrown,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Dora,Brown,ROLE_STUDENT,null,(720) 206-8163,,3,null,0,Lydia,Brown,Lydia.Brown@gmail.com,(303) 559-4303,Bruce Randolph Middle School,SIXTH,371853404,810688,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
475,lortiz,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Lori,Ortiz,ROLE_STUDENT,ortiz878@sbcglobal.net,(720) 495-5313,,3,null,1,Christina,Ortiz,Christina.Ortiz@gmail.com,(303) 178-1920,John F. Kennedy High School,TWELFTH,942357164,649781,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
476,kmccall,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Kerry,Mccall,ROLE_STUDENT,kmccall@aol.com,(303) 341-1611,,3,null,1,James,Mccall,jmccall@gmail.com,(720) 954-5457,North High School,ELEVENTH,690950129,770961,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
477,tbarriere,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Terrance,Barriere,ROLE_STUDENT,null,(720) 993-9846,,3,null,0,Marcia,Barriere,Marcia.Barriere@gmail.com,(303) 957-4583,Bruce Randolph Middle School,SIXTH,009857351,745043,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
478,lroberts,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Lois,Roberts,ROLE_STUDENT,null,(720) 611-0749,,3,null,0,Susan,Roberts,roberts9526@aol.com,(303) 992-2635,Bruce Randolph Middle School,SIXTH,893003443,504319,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
479,baldrich,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Barbara,Aldrich,ROLE_STUDENT,aldrich911@gmail.com,(303) 742-7084,,3,null,1,Patrick,Aldrich,aldrich7559@yahoo.com,(720) 068-0977,Dr. Martin Luther King Jr. Early College High School,NINTH,532049918,911507,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
480,mlee231,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Melanie,Lee,ROLE_STUDENT,Melanie.Lee@yahoo.com,(720) 940-2742,,3,null,1,Joanne,Lee,Joanne.Lee@yahoo.com,(303) 566-1823,Dr. Martin Luther King Jr. Early College High School,ELEVENTH,185683538,305110,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
481,llashley,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Leroy,Lashley,ROLE_STUDENT,null,(303) 664-5154,,3,null,0,Linda,Lashley,Linda.Lashley@yahoo.com,(720) 096-7978,Skinner Middle School,EIGHTH,279331790,536508,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
482,jsindt,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Janice,Sindt,ROLE_STUDENT,Janice.Sindt@gmail.com,(303) 559-5403,,3,null,1,Christine,Sindt,sindt1626@sbcglobal.net,(720) 602-0031,Abraham Lincoln High School,NINTH,367909764,371158,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
483,vdaniels,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Virgie,Daniels,ROLE_STUDENT,daniels5245@gmail.com,(303) 972-9768,,3,null,1,Dennis,Daniels,Dennis.Daniels@gmail.com,(720) 747-4314,East High School,ELEVENTH,776861139,419939,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
484,areber,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Andrea,Reber,ROLE_STUDENT,null,(303) 659-2549,,3,null,0,Linda,Reber,Linda.Reber@aol.com,(720) 674-5206,Skinner Middle School,EIGHTH,427643766,177591,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
485,emarkle,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Edward,Markle,ROLE_STUDENT,markle9986@yahoo.com,(303) 432-0566,,3,null,1,Pearl,Markle,Pearl.Markle@aol.com,(720) 495-7191,Compassion Road Academy,TENTH,988884220,922852,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
486,jpennington,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Joseph,Pennington,ROLE_STUDENT,Joseph.Pennington@gmail.com,(303) 997-0194,,3,null,1,Trent,Pennington,Trent.Pennington@icloud.com,(303) 834-6767,George Washington High School,NINTH,458634094,242247,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
487,dvigilante,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Donald,Vigilante,ROLE_STUDENT,null,(720) 602-9557,,3,null,0,Linda,Vigilante,Linda.Vigilante@yahoo.com,(303) 976-0858,Kepner Beacon Middle School,SEVENTH,227318270,628304,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
488,jstocks,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Jamie,Stocks,ROLE_STUDENT,Jamie.Stocks@aol.com,(720) 713-9666,,3,null,1,Robert,Stocks,rstocks@aol.com,(720) 702-2501,North High School,TWELFTH,895906490,895117,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
489,svoisinet,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Shannon,Voisinet,ROLE_STUDENT,null,(303) 598-9749,,3,null,0,Teresa,Voisinet,voisinet2727@aol.com,(720) 509-0208,Kepner Beacon Middle School,EIGHTH,093196812,633019,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
490,ckipp,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Carol,Kipp,ROLE_STUDENT,null,(303) 580-0465,,3,null,0,Ruben,Kipp,Ruben.Kipp@aol.com,(303) 037-4905,Morey Middle School,EIGHTH,896383806,235144,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
491,rmaxwell,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Robert,Maxwell,ROLE_STUDENT,Robert.Maxwell@gmail.com,(720) 460-9489,,3,null,1,Helen,Stone,Helen.Stone@outlook.com,(303) 827-8760,East High School,NINTH,492202139,462541,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
492,dkisner,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,David,Kisner,ROLE_STUDENT,David.Kisner@icloud.com,(303) 487-9586,,3,null,1,Deborah,Kisner,dkisner@gmail.com,(720) 870-2085,Dr. Martin Luther King Jr. Early College High School,ELEVENTH,526730671,934097,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
493,rerb,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Ruby,Erb,ROLE_STUDENT,Ruby.Erb@gmail.com,(303) 777-1162,,3,null,1,Sharlene,Erb,Sharlene.Erb@aol.com,(720) 214-0771,Florence Crittenton High School,ELEVENTH,036692807,272223,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
494,jstockman,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Jack,Stockman,ROLE_STUDENT,Jack.Stockman@gmail.com,(303) 758-2270,,3,null,1,Rick,Stockman,rstockman@gmail.com,(303) 989-1519,Abraham Lincoln High School,TENTH,841042002,114259,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
495,fprice,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Frank,Price,ROLE_STUDENT,Frank.Price@icloud.com,(303) 884-2022,,3,null,1,Gloria,Price,Gloria.Price@yahoo.com,(303) 991-2323,Abraham Lincoln High School,TWELFTH,510432425,532436,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
496,awainwright,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Annette,Wainwright,ROLE_STUDENT,null,(720) 838-0981,,3,null,0,Doris,Wainwright,Doris.Wainwright@gmail.com,(720) 248-9539,Vista Academy Middle School,EIGHTH,868125630,611782,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
497,jwilliams384,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Jeffrey,Williams,ROLE_STUDENT,null,(720) 729-4036,,3,null,0,Reba,Rodda,Reba.Rodda@outlook.com,(303) 827-5515,Summit Academy Middle School,EIGHTH,299780059,861484,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
498,cwilliams,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Carolyn,Williams,ROLE_STUDENT,null,(303) 823-9101,,3,null,0,John,Simon,John.Simon@yahoo.com,(720) 680-2725,Byers Middle School,SEVENTH,524295936,424077,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
499,ecalzada,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Ervin,Calzada,ROLE_STUDENT,null,(720) 937-4308,,3,null,0,Anna,Calzada,Anna.Calzada@aol.com,(720) 283-8515,Byers Middle School,EIGHTH,505144546,252573,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
500,thyatt,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Thomas,Hyatt,ROLE_STUDENT,Thomas.Hyatt@gmail.com,(303) 891-5150,,3,null,1,Hilda,Hyatt,Hilda.Hyatt@aol.com,(303) 359-1508,East High School,TWELFTH,150027749,792011,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
501,adam,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Adam,Smith,ROLE_ADMIN,adam@gmail.com,(816) 255-7302,This is an example admin user.,null,null,null,null,null,null,null,null,null,null,null,SYSTEM,2017-09-01T12:00:00,null,null
502,oscar,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Oscar,White,ROLE_ORG_ADMIN,oscar@yahoo.com,(913) 509-3092,This is an example org admin user.,1,Head of IT,null,null,null,null,null,null,null,null,null,SYSTEM,2017-09-01T12:00:00,null,null
503,isabelle,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Isabelle,Jones,ROLE_INSTRUCTOR,isabelle@hotmail.com,(303) 447-1203,This is an example instructor user.,1,None,null,null,null,null,null,null,null,null,null,SYSTEM,2017-09-01T12:00:00,null,null
504,stephanie,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Stephanie,Johnson,ROLE_STUDENT,stephanie@outlook.com,(972) 804-3342,This is an example student user.,1,null,1,Gary,Jones,gary@outlook.com,(972) 804-3590,West High School,TENTH,null,null,SYSTEM,2017-09-01T12:00:00,null,null
